country_id,indicator_pair,reported_value_1,reported_value_2,expected_correlation,integrity_flag,confidence_score
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.59938143817158,6.07139434015119,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,4.01232987098167,3.42760940369314,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,4.56208082572655,4.14892232052945,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,5.0321018040183,4.15535171583102,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.28144671930745,5.76024909185262,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,0.779266119883417,8.06346090938833,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,-1.29243974751705,7.46178295746934,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,1.29472849604493,4.59154929577461,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.49048744653493,2.55857796929705,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,4.95341092800692,2.21901260504205,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.53339096338078,2.69749518304432,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.61491606949487,2.85178236397749,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,4.8799853038024,2.20114313510882,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.24631482881618,1.82056163731557,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.94445869854798,1.7529508005142,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,4.52438074810904,1.18295624210408,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.39102229602824,1.53234960272418,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,1.70902736258567,1.52040245947455,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.21851612669614,1.37650038542013,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.32601853325993,1.39039756680422,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.7906547174688,2.0891364902507,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.18982132415704,2.4556616643929,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.93091133582351,2.38656150773327,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,-0.0494116727402769,3.52140856342539,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,-4.58740819226323,1.96173173560109,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.26054460931586,2.49265472467065,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,0.851437739020326,3.8561124468282,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,1.52826034721852,2.5732347965453,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,1.71846961308464,2.29166666666659,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.16017351468152,1.45112016293279,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.14040560033371,0.36804684232536,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.20652020635357,1.0084173681141,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.02322219840339,2.55775577557747,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,1.55133095078786,2.29283990345938,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,1.25629899760824,1.73810460086513,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,-10.047896637362,0.989486703772491,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,8.5431118453255,2.51837109614213,-0.18749731083757146,True,0.9827462566916259
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,5.14970388522993,7.92204883147902,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,0.271650048355255,6.79396706793963,-0.18749731083757146,False,0.0
GBR,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,1.1264226705118,3.2715729463592,-0.18749731083757146,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.29999999999977,1.07072414764724,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,6.10000000000011,1.19877334820186,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,4.39999999999982,1.23966942148753,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,5.8000000000003,1.27891156462591,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,6.39999999999981,1.58516926383662,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,6.50000000000021,3.0150753768844,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.49999999999999,2.77278562259309,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,4.7999999999997,4.27179615288537,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.09999999999999,5.46238620028745,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,0.216606498194878,5.83825533848251,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.29272245005524,4.29276668813051,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,5.25550195781351,3.27227824655283,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,5.64567976314829,6.17776006377038,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,-0.540550192633191,11.0548048048048,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,-0.205619191121627,9.14314686496535,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,5.38803391770217,5.74481263549085,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,4.62418650601657,6.5016839947284,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,5.53520648243719,7.63096383885606,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.16598821816159,11.2544711292795,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,-0.256775731395592,13.5492019749684,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.53770126828974,10.3347153402771,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,-1.80301378934359,6.13142700027493,-0.15066560771569654,True,0.8447535549573345
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,4.58379098362749,3.21243523316065,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,7.23645316474058,4.30053547523429,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,4.16957534699196,3.54564415209365,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.46265505694664,1.89804772234276,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.45462966856461,3.6645632175169,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,4.1769823865164,4.07774110744413,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.67223784383981,4.82700303008944,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,1.88596558187626,5.39795643990325,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,-0.108312882368935,4.23496396453849,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.52249717301392,3.02881967814969,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.75179586709815,2.95165696638559,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,4.02902272983438,2.60744159215453,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.6844307317787,2.80541968853662,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.77277269119453,2.93120419993441,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,4.44712793566428,2.33768993730735,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,4.48313335374613,1.55227909874364,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,4.78842504725272,2.18802719697358,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,4.07758575682804,3.37685727149929,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,0.955538348341605,2.82617111885407,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,1.70044732643726,1.58603162650601,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.79560596320081,2.27009497336115,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.84777169556921,2.67723669309172,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,3.48354993555606,3.3927468454955,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.78453963650701,3.22594410070404,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.00385829784946,2.85267248150138,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,0.113587249881704,3.839100296651,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,-2.57650022958367,-0.355546266299747,-0.15066560771569654,True,0.5333328186487757
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.69519257744442,1.6400434423899,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,1.56440685763506,3.156841568622,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.28911338669843,2.06933726526067,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.11783009790057,1.46483265562717,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.52381981363968,1.62222297740817,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.94555045484053,0.118627135552451,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,1.81945147788167,1.26158320570536,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.45762229852507,2.13011000365961,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.96650506901305,2.44258329692817,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.58382533412825,1.81221007526021,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,-2.16302914036166,1.23358439630629,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,6.05505293244555,4.69785886363742,-0.15066560771569654,True,1.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.51237531986017,8.00279982052121,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.88755600749487,4.11633838374488,-0.15066560771569654,False,0.0
USA,NY.GDP.MKTP.KD.ZG__FP.CPI.TOTL.ZG,2.79300127716779,2.94952520485207,-0.15066560771569654,False,0.0
